user_id,group,rounds_total,ret_7
5386886,level_25,10,0
5386900,level_10,10,0
5386949,level_25,5,0
5386963,level_25,32,0
5387118,level_10,59,0
5387402,level_10,41,0
5387407,level_10,6,0
5387449,level_10,5,0
5387463,level_25,325,1
5387496,level_10,2,0
5387621,level_25,0,0
5387812,level_10,7,0
5387815,level_25,1,0
5387819,level_10,22,0
5387871,level_25,17,0
5387885,level_25,2,0
5388065,level_10,2,0
5388073,level_25,43,1
5388092,level_10,3,0
5388224,level_25,2,0
5388281,level_10,2,0
5388533,level_25,2,0
5388737,level_10,33,1
5388879,level_10,0,0
5388888,level_25,3,0
5389056,level_10,90,0
5389107,level_25,14,0
5389220,level_25,2,0
5389314,level_25,30,0
5389442,level_10,3,0
5389516,level_25,13,0
5389953,level_25,128,0
5390004,level_10,5,0
5390227,level_25,50,1
5390291,level_25,60,0
5390402,level_10,81,1
5390425,level_25,79,1
5390437,level_10,34,0
5390637,level_10,22,0
5390713,level_25,16,0
5390740,level_25,3,0
5391119,level_10,41,1
5391234,level_10,53,1
5391304,level_10,1,0
5391317,level_25,2,0
5391343,level_10,66,1
5391427,level_25,0,0
5391429,level_10,5,0
5391531,level_25,13,0
5391737,level_25,32,0
5391826,level_25,4,0
5391903,level_10,3,0
5391945,level_10,477,1
5392200,level_25,8,0
5392310,level_10,11,0
5392393,level_10,30,0
5392703,level_10,23,0
5392873,level_25,0,0
5393008,level_25,300,1
5393093,level_25,77,0
5393113,level_10,3,0
5393114,level_25,4,0
5393210,level_25,55,0
5393303,level_25,40,0
5393340,level_10,4,0
5393431,level_10,16,0
5393548,level_25,2,0
5393570,level_25,66,0
5393630,level_10,24,0
5393964,level_25,32,0
5394020,level_25,61,0
5394067,level_10,9,0
5394162,level_10,7,0
5394205,level_10,7,0
5394231,level_25,10,0
5394305,level_10,203,1
5394447,level_10,11,0
5394464,level_10,6,0
5394495,level_25,11,0
5394516,level_10,26,0
5394537,level_25,6,0
5394554,level_10,74,0
5394718,level_25,107,0
5394884,level_25,119,0
5394941,level_10,209,1
5395068,level_10,4,0
5395082,level_10,7,0
5395391,level_25,9,0
5395601,level_10,0,0
5395726,level_10,23,0
5395938,level_10,2,0
5396102,level_10,1,0
5396256,level_10,44,0
5396313,level_25,21,0
5396384,level_25,14,0
5396538,level_10,37,0
5396541,level_25,3,0
5396605,level_25,6,1
5396699,level_25,12,0
5396972,level_25,12,0
5397009,level_10,10,0
5397208,level_25,93,0
5397306,level_10,25,1
5397489,level_25,6,0
5397513,level_25,9,0
5397886,level_10,126,1
5398160,level_10,4,0
5398224,level_10,8,0
5398270,level_10,193,0
5398320,level_25,39,0
5398353,level_25,1,0
5398387,level_10,46,0
5398391,level_25,13,0
5398434,level_25,19,0
5398491,level_25,20,0
5398521,level_10,68,1
5398586,level_25,420,1
5398636,level_25,12,0
5398637,level_25,16,0
5398642,level_25,78,0
5398748,level_10,107,1
5398908,level_25,11,0
5398965,level_10,109,0
5399026,level_25,30,0
5399053,level_10,13,0
5399208,level_10,3,0
5399222,level_25,8,0
5399246,level_10,3,0
5399327,level_10,18,0
5399330,level_10,15,0
5399362,level_25,9,0
5399711,level_10,18,0
5399801,level_10,133,1
5399978,level_25,10,0
5400041,level_10,3,0
5400061,level_25,135,1
5400223,level_10,224,1
5400275,level_25,194,0
5400305,level_25,6,0
5400353,level_25,5,0
5400469,level_25,1,0
5400505,level_25,7,0
5400562,level_10,34,1
5400676,level_25,72,1
5400810,level_10,14,0
5401170,level_25,188,1
5401189,level_10,23,0
5401234,level_25,7,0
5401267,level_10,18,0
5401279,level_10,2,0
5401402,level_25,0,0
5401479,level_10,7,0
5401620,level_25,12,0
5401669,level_25,6,0
5401772,level_10,188,1
5401909,level_25,203,1
5402069,level_10,3,0
5402090,level_10,68,0
5402104,level_10,18,0
5402283,level_25,3,0
5402317,level_25,56,0
5402319,level_25,20,0
5402451,level_10,100,0
5402534,level_10,10,0
5402651,level_25,1,0
5402811,level_10,0,0
5402812,level_10,1,0
5402961,level_25,42,0
5403191,level_10,108,0
5403299,level_10,25,0
5403380,level_10,199,0
5403407,level_10,5,0
5403417,level_10,193,1
5403418,level_10,4,0
5403440,level_25,5,0
5403499,level_10,29,0
5403751,level_25,15,0
5403925,level_25,1,0
5404098,level_10,39,0
5404137,level_10,40,0
5404197,level_10,4,0
5404594,level_10,40,1
5404643,level_25,75,0
5404723,level_25,8,0
5404766,level_25,2,0
5404933,level_25,8,0
5405013,level_25,1,0
5405160,level_10,35,0
5405228,level_25,257,0
5405272,level_25,5,0
5405324,level_25,1,0
5405480,level_10,28,0
5405587,level_25,8,0
5405636,level_10,36,0
5405845,level_10,275,1
5405913,level_10,203,0
5406057,level_10,33,0
5406422,level_10,15,0
5406471,level_25,2,0
5406524,level_25,5,0
5406612,level_10,2,0
5406747,level_25,9,0
5406922,level_25,4,0
5407036,level_10,1,0
5407260,level_25,52,1
5407357,level_25,41,0
5407469,level_10,91,0
5407528,level_10,243,1
5407718,level_25,51,0
5407770,level_10,21,0
5407807,level_10,31,0
5407865,level_25,5,0
5407907,level_10,12,0
5408458,level_25,51,0
5408496,level_10,2,0
5408626,level_10,94,1
5408700,level_25,15,0
5408874,level_25,293,1
5408965,level_10,7,0
5409259,level_25,34,1
5409326,level_25,145,1
5409344,level_25,8,0
5409496,level_25,608,1
5409657,level_10,31,0
5409852,level_25,64,1
5409909,level_25,7,0
5409923,level_25,0,0
5410010,level_25,3,0
5410065,level_10,171,1
5410086,level_25,179,0
5410232,level_25,5,0
5410457,level_10,6,0
5410496,level_10,8,0
5410514,level_10,38,0
5410522,level_10,2,0
5410584,level_25,323,1
5410805,level_10,0,0
5411066,level_25,214,0
5411299,level_10,106,0
5411309,level_10,21,0
5411391,level_25,0,0
5411420,level_25,24,1
5411464,level_10,1,0
5411508,level_25,6,0
5411521,level_25,40,0
5411615,level_25,3,0
5411621,level_10,10,0
5411731,level_25,10,0
5411904,level_25,5,0
5411922,level_10,25,0
5412145,level_25,31,0
5412200,level_25,60,0
5412250,level_25,6,0
5412628,level_25,544,1
5412693,level_25,689,1
5412898,level_25,108,0
5412934,level_25,9,0
5413058,level_10,38,0
5413296,level_25,2,0
5413486,level_25,52,0
5413555,level_10,22,0
5413842,level_25,0,0
5413901,level_25,27,0
5413944,level_25,16,0
5413987,level_25,4,0
5414027,level_10,4,0
5414094,level_10,20,1
5414105,level_10,9,0
5414130,level_10,3,0
5414416,level_10,58,1
5414468,level_25,30,0
5414635,level_25,56,1
5414672,level_25,51,0
5414816,level_10,0,0
5414959,level_25,5,0
5415045,level_25,118,0
5415244,level_25,5,0
5415258,level_10,3,0
5415315,level_25,36,0
5415586,level_25,3,0
5415684,level_25,73,0
5415825,level_10,13,0
5415845,level_25,59,0
5415856,level_25,43,0
5416139,level_10,39,0
5416550,level_25,15,0
5416850,level_25,37,0
5416986,level_10,8,0
5417211,level_25,11,0
5417293,level_10,13,0
5417329,level_25,7,0
5417479,level_10,77,1
5417490,level_10,0,0
5417706,level_10,0,1
5417790,level_25,25,1
5417864,level_10,4,0
5417965,level_25,0,0
5418125,level_10,1113,1
5418176,level_10,40,0
5418237,level_25,21,0
5418407,level_10,16,0
5418525,level_10,9,0
5418535,level_10,23,0
5418561,level_10,13,0
5418608,level_25,93,0
5418719,level_25,18,0
5418869,level_10,54,1
5419111,level_25,14,0
5419244,level_25,3,0
5419386,level_25,120,1
5419747,level_10,9,0
5419750,level_25,7,0
5419767,level_10,2,0
5420023,level_25,96,0
5420067,level_25,12,0
5420111,level_25,15,0
5420564,level_25,10,0
5420622,level_25,4,0
5420837,level_25,143,0
5420971,level_10,0,0
5421143,level_10,70,1
5421222,level_10,59,1
5421346,level_10,128,1
5421358,level_25,13,0
5421362,level_25,1,0
5421532,level_10,36,0
5421651,level_25,20,0
5421938,level_10,83,0
5421943,level_10,223,1
5421956,level_25,106,1
5421985,level_25,53,0
5422009,level_10,46,1
5422033,level_10,45,0
5422095,level_10,43,0
5422287,level_10,15,0
5422320,level_10,467,1
5422552,level_10,16,0
5422712,level_25,15,0
5422730,level_25,80,0
5422789,level_10,17,1
5422899,level_10,73,1
5422943,level_25,233,0
5422953,level_10,56,0
5423049,level_25,52,0
5423226,level_10,23,0
5423607,level_25,0,0
5423632,level_10,6,0
5423730,level_25,48,0
5423739,level_25,13,1
5424048,level_10,26,0
5424150,level_10,9,0
5424203,level_10,43,0
5424299,level_10,1,0
5424798,level_25,3,0
5424870,level_25,0,0
5424922,level_25,12,0
5425085,level_25,233,1
5425128,level_25,526,1
5425132,level_25,494,0
5425235,level_10,9,0
5425695,level_25,173,1
5425790,level_10,42,1
5425918,level_10,1,0
5425937,level_10,0,0
5425939,level_25,1,0
5426032,level_25,49,0
5426130,level_10,2,0
5426295,level_10,6,0
5426333,level_25,60,0
5426406,level_25,159,1
5426508,level_10,3,0
5426979,level_10,35,0
5427026,level_10,10,0
5427285,level_25,13,0
5427423,level_25,12,0
5427476,level_25,12,0
5427570,level_10,1,0
5427594,level_10,58,0
5427686,level_25,48,0
5427827,level_10,124,1
5427874,level_25,237,1
5427927,level_10,40,0
5429251,level_10,17,0
5429459,level_25,5,0
5429610,level_10,5,0
5429615,level_10,6,0
5429634,level_10,35,1
5429663,level_25,16,0
5429766,level_10,2,0
5429951,level_10,2,0
5430004,level_10,40,0
5430005,level_25,81,1
5430159,level_25,3,1
5430291,level_25,104,0
5430868,level_25,7,0
5430904,level_25,8,1
5431119,level_10,44,1
5431191,level_10,63,1
5431197,level_25,87,1
5431239,level_25,1,0
5431278,level_25,30,0
5431315,level_25,7,0
5431538,level_25,85,1
5431560,level_25,6,0
5431672,level_10,17,1
5431720,level_25,95,1
5431759,level_10,2,0
5431787,level_10,3,0
5431851,level_10,29,0
5431865,level_25,2,0
5431925,level_25,49,0
5432088,level_25,77,0
5432159,level_25,24,0
5432333,level_10,26,0
5432405,level_25,287,1
5432510,level_10,13,0
5432942,level_25,3,0
5433639,level_25,19,0
5433821,level_10,0,0
5434232,level_25,23,0
5434477,level_10,1,0
5434536,level_25,9,0
5434613,level_25,101,0
5434654,level_25,22,0
5434765,level_25,42,0
5434882,level_10,10,0
5435087,level_25,1,0
5435127,level_10,47,1
5435135,level_25,2,0
5435201,level_10,20,0
5435202,level_25,17,0
5435386,level_10,154,1
5435565,level_10,6,0
5435593,level_25,56,0
5435689,level_10,18,0
5435790,level_25,95,0
5435886,level_25,18,0
5436020,level_10,5,0
5436048,level_25,18,0
5436276,level_25,219,0
5436286,level_10,1,0
5436407,level_25,19,0
5436517,level_25,3,0
5436660,level_25,155,1
5436833,level_25,11,0
5436885,level_10,19,0
5436950,level_10,28,0
5437194,level_10,2,0
5437264,level_25,2,0
5437280,level_10,71,0
5437281,level_10,17,0
5437406,level_10,40,0
5437535,level_10,26,0
5437814,level_10,120,1
5437821,level_10,1,0
5437955,level_10,30,0
5438061,level_25,117,1
5438304,level_10,6,0
5438571,level_10,284,1
5438632,level_10,27,0
5438647,level_10,111,1
5438748,level_10,23,0
5438915,level_25,4,0
5438993,level_10,22,0
5439041,level_25,49,0
5439250,level_10,32,0
5439473,level_10,15,0
5439644,level_25,4,0
5439784,level_25,7,0
5439849,level_25,14,0
5439866,level_10,93,0
5439909,level_10,6,0
5440063,level_10,33,1
5440176,level_10,54,0
5440255,level_10,1,0
5440339,level_25,60,0
5440368,level_25,3,0
5440463,level_25,1,0
5440486,level_10,146,1
5440841,level_25,1,0
5441346,level_25,6,0
5441375,level_25,36,0
5441518,level_25,60,0
5441522,level_25,15,0
5441527,level_10,5,0
5441548,level_25,5,0
5441567,level_25,4,0
5441600,level_25,37,0
5441601,level_10,3,0
5441652,level_25,56,1
5441667,level_10,5,0
5441769,level_25,5,0
5441861,level_25,29,0
5442079,level_10,209,1
5442114,level_25,292,1
5442668,level_10,73,0
5442696,level_25,17,0
5442801,level_25,33,0
5442915,level_10,1,0
5442936,level_25,9,0
5443006,level_25,21,0
5443014,level_25,175,0
5443112,level_10,402,1
5443124,level_10,25,0
5443132,level_10,65,0
5443165,level_25,0,0
5443370,level_25,1,0
5443555,level_10,35,0
5443557,level_25,0,0
5443677,level_25,4,0
5443683,level_10,73,0
5443713,level_10,8,0
5444040,level_25,29,0
5444060,level_25,83,0
5444067,level_25,1,0
5444127,level_25,8,0
5444307,level_10,44,1
5444398,level_25,85,1
5444478,level_10,28,0
5444537,level_10,293,1
5444611,level_25,18,0
5444668,level_10,67,1
5444688,level_25,8,0
5444716,level_10,3,0
5444855,level_10,2,0
5444968,level_25,23,0
5444971,level_10,31,1
5445006,level_10,10,0
5445040,level_25,3,0
5445137,level_10,2,0
5445225,level_10,3,0
5445232,level_25,64,0
5445255,level_25,21,1
5445358,level_10,5,0
5445390,level_10,146,1
5445450,level_10,1,0
5445611,level_25,16,0
5445899,level_25,67,1
5446055,level_25,8,0
5446174,level_10,4,0
5446192,level_25,8,0
5446485,level_10,2,0
5446515,level_10,41,0
5446695,level_10,11,0
5446704,level_25,0,0
5446871,level_10,10,0
5446942,level_25,18,0
5446949,level_10,123,1
5446964,level_25,176,0
5446976,level_10,32,0
5447123,level_10,3,0
5447136,level_25,4,0
5447306,level_25,397,1
5447465,level_25,6,0
5447565,level_25,63,0
5447689,level_10,0,1
5447805,level_25,10,0
5447954,level_10,1,0
5448406,level_10,53,0
5448410,level_10,35,0
5448478,level_25,9,0
5448645,level_10,6,0
5448769,level_10,8,0
5448857,level_10,3,0
5448875,level_25,8,0
5449004,level_25,347,1
5449020,level_10,39,0
5449040,level_25,41,1
5449052,level_10,12,0
5449357,level_25,4,0
5449429,level_10,17,0
5449477,level_10,233,1
5449478,level_25,21,0
5449541,level_25,17,0
5449606,level_25,30,0
5449748,level_10,16,0
5449894,level_25,112,0
5449979,level_25,0,0
5450119,level_25,0,0
5450203,level_10,18,0
5450469,level_10,3,0
5450488,level_10,18,0
5450491,level_10,11,0
5450547,level_10,217,1
5450663,level_25,5,0
5450725,level_10,5,0
5450728,level_25,145,1
5450742,level_25,3,0
5451171,level_10,2,0
5451380,level_10,2,0
5451415,level_25,67,0
5451437,level_10,2,0
5451441,level_25,3,0
5451486,level_10,29,1
5451545,level_25,108,0
5451835,level_10,256,1
5451907,level_25,12,0
5451921,level_10,32,0
5451965,level_10,0,0
5452003,level_25,123,0
5452281,level_25,2,0
5452356,level_25,18,0
5452586,level_10,24,0
5452703,level_25,13,0
5452846,level_10,12,0
5452905,level_10,32,0
5452912,level_10,82,1
5453319,level_25,13,0
5453519,level_10,27,1
5453529,level_25,9,0
5453554,level_25,8,0
5453560,level_10,36,1
5453571,level_25,106,0
5453580,level_10,0,0
5453610,level_25,16,0
5453652,level_25,50,1
5453892,level_25,79,0
5453927,level_10,9,0
5454209,level_10,129,0
5454495,level_10,6,0
5454552,level_25,344,1
5454646,level_25,67,0
5454855,level_10,130,1
5454856,level_25,9,0
5454982,level_25,16,0
5455212,level_10,19,0
5455242,level_25,513,1
5455301,level_10,82,1
5455538,level_10,4,0
5455555,level_25,1,0
5455562,level_10,0,0
5455726,level_25,2,0
5455770,level_10,7,0
5455871,level_25,428,1
5455951,level_10,38,0
5456057,level_10,12,0
5456230,level_10,122,1
5456264,level_10,1,0
5456290,level_25,12,0
5456304,level_25,41,0
5456430,level_25,210,0
5456433,level_10,42,1
5456897,level_25,12,0
5456981,level_10,1,0
5457027,level_10,5,0
5457125,level_10,5,0
5457306,level_10,25,0
5457366,level_25,24,1
5457515,level_10,91,0
5457802,level_10,5,0
5457910,level_25,13,0
5458031,level_25,377,0
5458112,level_10,370,1
5458139,level_25,13,0
5458389,level_10,48,0
5458477,level_25,55,0
5458528,level_25,40,1
5458538,level_25,18,0
5458568,level_25,0,0
5458617,level_25,64,0
5458641,level_25,2,0
5458676,level_10,48,0
5458727,level_10,36,1
5458751,level_10,91,0
5458850,level_25,24,0
5458939,level_25,45,0
5458950,level_10,36,0
5459006,level_10,15,0
5459163,level_25,8,0
5459346,level_25,1,0
5459389,level_25,12,0
5459862,level_25,105,1
5459944,level_25,26,0
5460239,level_10,13,0
5460245,level_25,37,0
5460261,level_25,3,0
5460281,level_25,55,0
5460285,level_25,12,0
5460308,level_25,140,1
5460789,level_25,3,0
5460957,level_10,107,1
5461215,level_10,27,0
5461303,level_10,4,0
5461375,level_10,3,0
5461426,level_25,4,0
5461771,level_10,13,1
5461922,level_10,155,1
5461960,level_25,1,0
5461971,level_10,24,0
5462177,level_10,135,0
5462196,level_25,6,0
5462512,level_10,1,0
5462593,level_25,49,0
5462643,level_25,28,0
5462664,level_10,9,0
5462714,level_25,3,0
5462802,level_25,10,0
5463027,level_10,1,1
5463088,level_10,9,0
5463172,level_25,32,0
5463203,level_25,54,0
5463393,level_25,99,0
5463732,level_25,35,0
5464127,level_10,236,1
5464163,level_10,55,0
5464252,level_10,117,1
5464424,level_10,26,0
5464608,level_10,28,0
5464726,level_10,23,0
5464981,level_25,101,0
5465092,level_10,0,0
5465100,level_25,25,0
5465138,level_25,1,0
5465670,level_10,11,0
5465789,level_10,23,0
5466039,level_10,36,0
5466080,level_10,1,0
5466203,level_10,5,0
5466508,level_25,40,0
5466703,level_25,4,0
5466732,level_25,5,0
5466758,level_25,25,0
5466825,level_10,29,0
5466838,level_25,5,0
5466842,level_10,3,0
5466986,level_10,20,1
5467089,level_10,2,0
5467135,level_10,4,0
5467139,level_25,1,0
5467434,level_25,6,0
5467443,level_10,1,0
5467499,level_10,93,0
5467692,level_10,48,0
5467861,level_10,97,0
5467923,level_10,2,0
5467955,level_25,36,0
5468004,level_10,28,0
5468034,level_25,3,0
5468097,level_10,287,1
5468161,level_10,1,0
5468361,level_25,16,1
5468406,level_25,3,0
5468434,level_10,12,0
5468576,level_25,4,0
5468827,level_10,43,0
5468981,level_25,3,0
5469244,level_25,17,0
5469251,level_10,4,0
5469293,level_25,44,0
5469295,level_10,5,0
5469606,level_25,361,0
5469880,level_25,1,0
5470073,level_25,253,1
5470589,level_10,3,0
5470674,level_10,21,0
5470728,level_10,38,0
5470900,level_25,7,0
5471048,level_25,4,0
5471114,level_25,22,0
5471338,level_10,11,0
5471353,level_10,10,0
5471547,level_10,45,1
5471557,level_25,51,0
5471586,level_25,9,0
5471594,level_25,75,0
5471692,level_25,56,0
5471699,level_10,1,0
5471837,level_25,17,0
5472201,level_10,8,0
5472321,level_25,8,0
5472486,level_25,88,0
5472665,level_10,10,0
5472849,level_25,194,1
5472883,level_25,75,0
5472935,level_10,32,0
5473225,level_25,52,0
5473285,level_10,0,0
5473470,level_25,54,0
5473484,level_10,5,0
5473552,level_10,1,0
5473578,level_25,121,1
5473971,level_25,7,0
5474346,level_25,166,1
5474547,level_25,4,0
5474866,level_10,3,0
5475217,level_10,9,0
5475225,level_25,14,0
5475326,level_25,241,1
5475464,level_25,15,0
5475554,level_10,177,0
5475923,level_25,3,0
5476191,level_10,447,1
5476210,level_25,169,0
5476337,level_10,19,0
5476415,level_10,11,0
5476627,level_10,0,0
5476630,level_10,25,0
5477073,level_10,20,0
5477228,level_25,6,0
5477327,level_10,16,0
5477357,level_25,4,0
5477413,level_25,250,1
5477457,level_25,19,0
5477488,level_10,35,0
5477658,level_10,11,0
5477721,level_25,74,0
5477815,level_25,1,0
5478097,level_10,2,0
5478144,level_25,222,0
5478166,level_25,33,1
5478181,level_10,60,1
5478182,level_10,1,0
5478246,level_10,7,0
5478521,level_25,6,0
5478554,level_25,52,0
5478712,level_10,25,0
5478893,level_10,66,0
5478991,level_10,156,0
5479132,level_10,5,0
5479151,level_25,206,1
5479262,level_25,30,0
5479515,level_25,59,0
5479662,level_25,71,0
5479746,level_10,63,1
5479921,level_25,21,0
5480302,level_25,7,0
5480479,level_10,36,0
5480941,level_25,0,0
5480972,level_25,2,0
5481028,level_10,5,0
5481520,level_25,0,0
5481646,level_25,271,1
5481653,level_25,0,0
5481867,level_25,4,0
5482066,level_25,8,0
5482233,level_10,450,1
5482255,level_25,4,0
5482460,level_10,1,0
5482520,level_25,6,0
5482679,level_25,3,0
5482821,level_10,10,0
5482823,level_10,21,0
5482929,level_10,0,0
5483109,level_25,70,0
5483111,level_25,58,0
5483303,level_25,429,1
5483404,level_25,94,0
5483439,level_10,0,0
5483575,level_25,2,0
5483608,level_10,449,1
5483878,level_25,19,0
5483914,level_25,55,1
5484108,level_10,5,0
5484235,level_10,7,0
5484268,level_25,28,0
5484501,level_25,279,1
5484505,level_10,8,0
5484697,level_10,1,0
5484744,level_25,0,0
5484777,level_10,82,0
5484936,level_25,1,0
5485057,level_25,7,0
5485555,level_10,26,0
5485702,level_10,9,1
5485715,level_25,3,0
5485748,level_25,0,0
5485977,level_25,7,0
5486017,level_10,68,0
5486120,level_25,5,0
5486147,level_10,508,1
5486238,level_25,103,0
5486375,level_25,5,0
5486485,level_25,26,0
5486528,level_10,4,0
5486542,level_25,28,0
5486563,level_10,461,1
5486570,level_10,4,0
5486702,level_25,23,0
5486743,level_10,17,0
5486760,level_25,41,0
5486803,level_25,10,0
5486869,level_10,106,0
5486925,level_25,333,1
5487097,level_10,245,1
5487175,level_10,72,0
5487245,level_10,4,0
5487315,level_25,175,1
5487361,level_10,134,0
5487452,level_10,1,0
5487596,level_25,15,0
5487776,level_25,2,0
5487800,level_25,64,0
5487818,level_10,1,0
5487820,level_10,31,0
5487876,level_10,42,1
5487881,level_10,9,0
5487924,level_25,17,1
5487976,level_10,20,1
5487996,level_25,156,1
5488090,level_25,14,0
5488097,level_10,16,0
5488141,level_25,5,0
5488324,level_25,38,0
5488607,level_10,24,1
5488759,level_25,43,0
